Spis_PAOR_545,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_548,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_550,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_551,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAPE_528,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_529,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_530,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_531,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_532,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_533,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
