gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_288,222,12,3.28496876719497,3.19201897542262e-06,0.0612811447649126
wind_289,119,0,2.60190717011961,1,0.107700368394704
wind_290,144,3,2.73468642045554,0.175553834884622,0.104467180230089
wind_291,28,0,2.07550027364633,1,0.0870387918396891
wind_279,3,0,-0.262917999725225,1,0.679306770081952
wind_282,6,0,2.10034762402852,1,0.0556089359864312
wind_278,1,0,-0.969723215718578,1,0.862101885945777
wind_277,1,1,1,1,1
wind_294,86,0,-1.10811086600712,1,0.894001313842134
wind_295,10,0,-1.05670304104858,1,0.879482715496304
wind_300,8,0,1.40662267317357,1,0.166443606989256
wind_301,22,0,1.77954965204302,1,0.121653879688389
wind_302,3,0,-0.852851852565929,1,0.838440276347469
wind_307,15,0,0.88694287258361,1,0.318853354221841
wind_298,19,1,2.56573997152115,0.173831376164413,0.0322584077283477
wind_296,4,0,1.14398624234903,1,0.220137518751948
wind_299,11,0,0.744506679683549,1,0.354065566940065
wind_309,45,2,2.12647121315197,0.0746392929980057,0.102243629380258
wind_306,17,0,3.40412677079165,1,0.00500571152688112
wind_308,1,1,1,1,1
wind_310,3,0,1.60573563639106,1,0.117283036794948
wind_297,1,1,1,1,1
wind_311,52,0,0.948036224586787,1,0.371735722110572
wind_316,1,0,1.52716599788869,1,0.127479964788183
wind_317,179,1,-0.331395824729215,0.834537404335265,0.78672296628307
wind_318,115,0,2.02026596691228,1,0.195371511501318
wind_320,73,1,1.8275865625451,0.519858543428579,0.188337775431994
wind_322,41,0,-2.36382704257022,1,0.986434713218313
wind_323,22,0,-1.02208706103881,1,0.874969215907728
wind_326,17,0,-2.09285997506548,1,0.979700186826126
wind_327,7,0,2.06093194797656,1,0.0608861148899891
wind_328,58,2,2.56255510906165,0.114668850989751,0.0654783760554057
wind_329,113,2,0.575027481738912,0.312175476689537,0.546775209406425
wind_330,12,0,-0.507438328209395,1,0.759081862240964
wind_332,236,1,-1.87427794614479,0.906694783478931,0.96796236397
wind_335,22,0,-0.174214829989656,1,0.673287039925294
wind_339,56,1,3.05919827075567,0.430398797522841,0.0288853616521994
wind_343,121,2,0.813120363072232,0.341363139112871,0.488780922376988
wind_344,98,0,-0.11373523717241,1,0.713683048668254
wind_345,124,0,3.38155499772177,1,0.0404089412186764
wind_346,39,1,2.64224556509402,0.324270950939717,0.0429416010837572
wind_349,105,1,1.56123928671617,0.651906885507558,0.282497889961493
wind_351,23,0,0.591281544127381,1,0.428934875164559
wind_352,35,0,-0.635583965718844,1,0.802630384064943
wind_353,21,1,-1.13747212410467,0.190272131778742,0.893492238753182
wind_355,30,0,-2.11696808383547,1,0.979222153319928
wind_356,16,0,-0.623187110738482,1,0.790968954258806
wind_360,18,0,1.05895004383756,1,0.275420056500084
wind_368,3,0,2.85609062758393,1,0.0108465479940461
wind_370,21,0,-0.728038769022985,1,0.817425044746826
wind_373,9,0,0.521699379688089,1,0.423072492975338
wind_375,7,0,-1.36275247952658,1,0.924725719529185
wind_379,21,0,1.94757998778779,1,0.0943465535287562
wind_383,11,1,-0.287620699313615,0.104661745741284,0.695770337176357
wind_390,16,2,2.68986779783777,0.0109328921625182,0.0235071689484645
wind_395,8,0,0.619591302476443,1,0.387935178822651
wind_397,18,1,-0.831518874031029,0.165486238549913,0.838417062356546
wind_398,5,0,-0.722009835953146,1,0.809383126644563
wind_399,10,0,-1.05835770914892,1,0.87976872599005
wind_401,5,0,-0.011538755710762,1,0.599270592680706
wind_402,2,0,1.55851661595429,1,0.123727068422271
wind_404,1,0,1.18360049929484,1,0.202763582237892
wind_409,7,0,-1.50898615404842,1,0.941219314634222
wind_411,2,0,-0.597461630349293,1,0.776311010911618
wind_414,1,0,-0.385972519502042,1,0.715280809859599
wind_415,43,1,0.596468913432494,0.350897371631598,0.462349889272582
wind_421,37,0,0.688124271821866,1,0.424051827630296
wind_422,12,0,0.861566714181408,1,0.319737075547599
wind_423,1,1,1,1,1
wind_428,28,0,0.723811513577956,1,0.396437833501262
wind_429,88,0,0.487297035501101,1,0.549714392567243
wind_430,18,0,0.269853283537448,1,0.525861498344932
wind_431,9,0,-1.1148318506265,1,0.889176917208113
wind_432,1,0,1.87480196735758,1,0.073723119652975
wind_438,5,0,0.914490042012864,1,0.287031172544558
wind_439,29,0,-1.09628411623499,1,0.88772281962396
wind_446,17,0,2.13867445317205,1,0.0653720262706511
wind_448,86,0,-0.625634386758694,1,0.817794165843882
wind_449,21,0,1.64533017376883,1,0.143739505168365
