gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_9453,5,0,-0.281166859152532,1,0.679233196481605
wind_9463,1,1,1,1,1
wind_9467,1,0,1.92200208717195,1,0.0711096378484577
wind_9470,9,0,0.0674911073221133,1,0.572419288000766
wind_9454,2,0,-0.674804933105797,1,0.787403196100954
wind_9460,1,1,1,1,1
wind_9474,3,0,0.0724993208750355,1,0.560743867720178
wind_9476,142,0,0.0706557566012209,1,0.695977793426532
wind_9477,236,2,0.863656005518389,0.684270226923656,0.550790953872082
wind_9478,95,0,0.387196133664456,1,0.583346955608464
wind_9479,47,0,1.60546054026484,1,0.19504155856431
wind_9482,20,0,-2.30110568616184,1,0.984935933034305
wind_9483,35,0,-1.08609685731411,1,0.881978921790305
wind_9484,17,1,0.00472665589465714,0.157056806616073,0.604921118516809
wind_9486,28,1,1.46028060883735,0.245280712796367,0.194172556876004
wind_9487,65,0,-0.387902520805666,1,0.757277243931416
wind_9489,1,1,1,1,1
wind_9490,2,0,-0.0520248541344556,1,0.601259862433404
wind_9491,2,0,-0.601890263450951,1,0.768563068533641
wind_9495,86,0,0.192453040232649,1,0.627486002579324
wind_9496,174,1,0.120667180284722,0.826010171523736,0.700237506258651
wind_9497,2,0,-1.84538759771193,1,0.965161075281406
wind_9498,38,0,1.06895927184881,1,0.310414178746767
wind_9499,156,0,0.921805489134544,1,0.493984508750641
wind_9500,109,0,0.689236589149237,1,0.514906782507061
wind_9502,1,0,-0.0670406546833396,1,0.60473942712002
wind_9508,84,0,1.89308693936525,1,0.189032779527333
wind_9509,83,0,-1.01751571173002,1,0.879966605534347
wind_9516,40,0,2.87786603479601,1,0.0294322357329591
wind_9517,511,2,0.670312584918694,0.963752414764974,0.539172543972016
wind_9518,55,0,1.10869269428664,1,0.328925538210113
wind_9519,374,7,1.8723342629239,0.0843508764729354,0.292333884239535
wind_9520,54,6,1.31686777977312,1.71161957045417e-05,0.273009199203594
wind_9521,29,0,1.81140296103861,1,0.127804948524133
wind_9522,3,0,-0.53791566825325,1,0.752116156024874
wind_9525,74,2,1.00521707276926,0.169355280131441,0.386165805988815
wind_9526,20,1,2.28407065077315,0.182093062402769,0.0555958943636925
wind_9527,40,2,0.490559433658279,0.0607366218062062,0.485944066736042
wind_9528,48,0,-0.946081188595818,1,0.861967797770524
wind_9529,35,0,2.16006832245622,1,0.0855343959279327
wind_9510,36,0,2.18786956863876,1,0.0833250873638223
wind_9505,4,0,-0.569643602083891,1,0.761491082182255
wind_9506,9,0,2.96624511977798,1,0.0113840487060072
wind_9512,11,0,2.08011876168756,1,0.0659866627566718
wind_9524,4,0,0.755914226640891,1,0.332757051636107
wind_9513,1,1,1,1,1
wind_9504,3,0,2.02412060683813,1,0.0622379310171597
wind_9507,1,0,-0.336216179457034,1,0.691528609878918
wind_9511,2,0,-0.191356449886771,1,0.647138947834084
wind_9530,24,0,-0.624610335806385,1,0.788475015838557
wind_9531,48,0,-0.823756119598857,1,0.84038831572017
wind_9532,2,0,0.405362815982748,1,0.444095126820414
wind_9534,124,1,0.94546556735828,0.712416390633136,0.46085397567956
wind_9535,256,6,1.29421675408685,0.045282358943481,0.449804566684618
wind_9536,50,0,-0.0806104799317117,1,0.668368258007006
wind_9537,29,0,0.514443680220366,1,0.46021205407697
wind_9539,81,0,0.836921168514452,1,0.442489762067029
wind_9538,5,0,-0.815988760768853,1,0.822610364037877
wind_9542,28,0,-0.399989828083663,1,0.735260035400043
wind_9543,94,2,-0.396659917019814,0.242067715269436,0.77417918940635
wind_9551,7,0,-0.049270179636355,1,0.607948586090128
wind_9552,12,0,0.0907038545136871,1,0.569523892066991
wind_9553,14,0,-0.217693123772415,1,0.670319320371952
wind_9556,1,1,1,1,1
wind_9557,37,0,1.53278109808753,1,0.194108332107487
wind_9560,8,1,0.0989142140252134,0.07725530557208,0.560273385908802
wind_9562,17,0,0.199114307463479,1,0.541896364745508
wind_9567,15,1,3.92089032051452,0.139941645358712,0.001339111104804
wind_9572,97,5,3.15831296167236,0.00301092450645881,0.0444827714636293
wind_9574,6,0,2.59113132743213,1,0.0231604528633363
wind_9575,6,0,-0.565182588052903,1,0.761824894276206
wind_9578,52,0,1.46140058856284,1,0.234941231383319
wind_9555,5,0,0.515878703966774,1,0.413056479536908
wind_9561,2,0,0.0198820856209017,1,0.576976313480346
wind_9565,2,0,0.588413291943512,1,0.38225677842187
wind_9568,5,0,-0.476657319565132,1,0.736837188243514
wind_9569,1,1,1,1,1
wind_9573,1,1,1,1,1
wind_9576,2,0,0.788519652492598,1,0.317987057770751
wind_9577,13,0,2.78357659828574,1,0.0188913668706396
wind_9579,12,0,-0.937328374802811,1,0.850658862710203
wind_9558,1,1,1,1,1
wind_9566,1,1,1,1,1
wind_9571,1,0,0.509002257588889,1,0.40659300489234
wind_9554,11,0,-2.09490082439133,1,0.977994081967936
wind_9570,2,0,1.9795544835163,1,0.0658218042889092
wind_9580,108,1,-0.403770335569575,0.662245599101098,0.781772801494063
wind_9581,49,0,0.414414030718727,1,0.522624773407311
wind_9582,6,0,0.103328166674064,1,0.555408786850911
wind_9584,16,0,-1.5264394526058,1,0.937439028205801
wind_9585,13,0,0.625628211112344,1,0.393954039954636
wind_9587,5,0,0.663011108073164,1,0.364602260470619
wind_9588,15,0,1.46873292977249,1,0.16842416225811
wind_9589,1,1,1,1,1
wind_9590,15,0,-2.41628143089042,1,0.988541960552352
wind_9591,8,0,-0.529894217241432,1,0.753953476854932
wind_9597,4,0,0.762411881185469,1,0.330723000580767
wind_9596,1,1,1,1,1
wind_9598,1,0,0.286634796022276,1,0.483029528902208
wind_9599,58,1,0.0651596827414602,0.441733861452136,0.635745480249573
wind_9600,4,0,-1.18679218201604,1,0.893150189862321
wind_9601,62,1,0.0367987908844258,0.463731774792815,0.647511149092923
wind_9602,144,0,0.538927825080813,1,0.583533723039156
wind_9603,8,1,1.58870687545883,0.07725530557208,0.132074674968967
wind_9607,2,0,-0.0534801883607842,1,0.601747652146023
wind_9609,3,0,0.237166564336467,1,0.504123975944443
wind_9612,23,0,1.49760160666476,1,0.177087896740596
wind_9615,22,0,0.139544297207763,1,0.569067620686387
wind_9617,395,0,-0.325392832612634,1,0.841937232028169
wind_9618,138,0,0.119338115489311,1,0.682553775992806
wind_9623,22,0,-0.602752399713343,1,0.782114651945999
wind_9624,5,0,-0.079071903175929,1,0.614783376329652
wind_9610,6,0,-0.602262968012754,1,0.771549409230368
wind_9608,1,0,0.148071152362017,1,0.531161533579173
wind_9611,2,0,-0.140907194202152,1,0.630733453281326
wind_9614,1,1,1,1,1
wind_9604,1,1,1,1,1
wind_9605,1,1,1,1,1
wind_9606,1,1,1,1,1
wind_9627,7,0,0.24447173775457,1,0.509211586637001
wind_9634,4,0,0.711407125455303,1,0.346819623819148
wind_9640,11,0,-1.85368611958578,1,0.964897652987604
wind_9643,14,0,1.07555399513569,1,0.261256238051189
wind_9645,19,1,1.62112584002418,0.173831376164413,0.145359897461921
wind_9648,50,0,-0.529108435480618,1,0.780925568412586
wind_9649,230,0,0.133084247016531,1,0.718378900596318
wind_9650,70,0,0.560196942257116,1,0.507431780362237
wind_9651,314,2,0.978989122643119,0.822267863843677,0.53674760040692
wind_9652,12,0,0.0185711284567487,1,0.593203167858422
wind_9629,1,1,1,1,1
wind_9631,1,1,1,1,1
wind_9633,1,1,1,1,1
wind_9635,1,1,1,1,1
wind_9636,1,0,-1.0260700525853,1,0.864619603798185
wind_9641,1,1,1,1,1
wind_9630,1,0,-0.695877440329394,1,0.792059849262392
wind_9632,1,1,1,1,1
wind_9637,1,0,-1.30490480264945,1,0.910571559727114
wind_9638,1,0,0.790545914699733,1,0.315027592811682
wind_9657,15,0,-0.313252335167227,1,0.699699129188414
wind_9660,6,0,-0.300053807376056,1,0.686160559880316
wind_9662,113,0,-0.149144325578835,1,0.730137071779317
wind_9663,1,0,-0.887323877571391,1,0.836558529506314
wind_9664,19,0,-0.745828108395278,1,0.813496204237214
wind_9667,27,2,0.167964119876019,0.0297456362855044,0.567404446086854
wind_9668,19,2,1.09662085577408,0.0152737614888966,0.265982101329468
wind_9673,5,0,0.796713764053622,1,0.322351854507549
wind_9675,20,0,0.614449061162913,1,0.411669015554448
wind_9676,30,0,-0.952720306074787,1,0.85865045410801
wind_9678,10,0,0.0416720113040653,1,0.582565306436084
wind_9679,91,0,2.10250301516972,1,0.159366938043792
wind_9666,1,1,1,1,1
wind_9658,3,0,-0.900465064898679,1,0.840119040129839
wind_9665,1,1,1,1,1
wind_9669,1,1,1,1,1
wind_9672,1,1,1,1,1
wind_9655,1,1,1,1,1
wind_9656,1,1,1,1,1
wind_9674,2,0,1.97137375191608,1,0.0667362896415344
wind_9686,14,1,1.08951161923705,0.131254187231022,0.257479235921662
wind_9689,6,1,2.61024581886598,0.058519850599,0.0222772385502558
wind_9690,1,1,1,1,1
